transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000000537,CUST00009824,2022-07-11,19:02:00,19,0,0,Germany,Vancouver,Jewelry,Debit Card,Desktop,28,686,3.3,68086.26,755.07,141,21,2.4,38.59,1,0,0,0,
TXN0000000538,CUST00191233,2024-11-26,20:48:00,20,0,0,UK,Mumbai,Restaurant,Mobile Payment,POS Terminal,26,596,4.5,1044.59,28.81,151,21,24.1,7.34,0,0,0,0,
TXN0000000539,CUST00041976,2024-03-31,01:16:00,1,1,1,UK,Tokyo,Jewelry,Credit Card,Mobile,29,696,9.2,393358.69,710.35,140,20,41.1,1.99,0,0,0,0,
TXN0000000540,CUST00009541,2024-02-10,20:39:00,20,1,0,USA,São Paulo,ATM Withdrawal,Bank Transfer,Mobile,47,638,2.1,35766.49,89.8,171,22,19.2,0.24,0,2,0,0,
TXN0000000541,CUST00016365,2021-07-10,12:37:00,12,1,0,India,Mexico City,Crypto Exchange,Credit Card,Desktop,19,652,16.0,4174.31,88.41,158,21,10.6,2.96,0,0,0,0,
TXN0000000542,CUST00135684,2024-11-03,07:03:00,7,1,0,India,Sydney,Gaming,Debit Card,Desktop,35,552,3.5,3616.19,53.14,152,18,2.2,0.25,0,0,0,0,
TXN0000000543,CUST00027664,2020-05-20,12:30:00,12,0,0,UK,Paris,Crypto Exchange,Bank Transfer,Mobile,33,813,1.5,7566.32,17.07,127,23,68.7,12.54,0,0,0,0,
TXN0000000544,CUST00051992,2023-05-24,21:53:00,21,0,0,USA,Melbourne,Jewelry,Mobile Payment,Mobile,40,599,3.9,2252.65,116.2,150,21,28.7,2.57,1,0,0,0,
TXN0000000545,CUST00188752,2023-02-08,09:31:00,9,0,0,UK,Mumbai,Grocery,Bank Transfer,Tablet,39,604,6.0,8618.0,45.43,149,16,37.2,37.5,1,0,0,0,
TXN0000000546,CUST00104183,2023-08-15,08:17:00,8,0,0,USA,London,Entertainment,Credit Card,Mobile,51,501,6.0,1121.23,199.83,155,19,13.2,0.33,0,0,0,0,
TXN0000000547,CUST00162050,2021-10-04,08:09:00,8,0,0,India,Mexico City,Crypto Exchange,Credit Card,ATM,35,558,7.2,51760.35,188.7,146,30,4.6,0.23,0,2,0,0,
TXN0000000548,CUST00094705,2022-05-23,23:18:00,23,0,1,Brazil,Munich,Education,Cheque,POS Terminal,52,799,2.5,1519.38,15.4,157,17,21.6,5.13,1,0,0,0,
TXN0000000549,CUST00049116,2023-01-30,05:21:00,5,0,1,France,Sydney,Crypto Exchange,Debit Card,Mobile,31,603,1.0,29568.64,86.75,140,18,2.4,49.31,0,0,0,0,
TXN0000000550,CUST00091008,2021-03-20,22:34:00,22,1,1,USA,São Paulo,Fuel,Credit Card,POS Terminal,35,741,8.5,5948.96,233.1,142,18,3.0,19.07,0,0,0,0,
TXN0000000551,CUST00191963,2021-07-07,16:35:00,16,0,0,France,São Paulo,Crypto Exchange,Debit Card,Mobile,64,755,6.6,11541.47,260.55,162,17,4.4,25.13,0,0,0,0,
TXN0000000552,CUST00197460,2021-04-06,13:58:00,13,0,0,Canada,Berlin,Education,Credit Card,Tablet,36,779,6.7,29833.45,45.58,135,22,19.0,4.12,1,0,0,0,
TXN0000000553,CUST00149144,2021-08-30,23:51:00,23,0,1,Germany,Tokyo,Utilities,Debit Card,Mobile,36,609,5.7,240699.2,32.9,155,24,0.9,15.37,1,2,0,0,
TXN0000000554,CUST00190348,2024-06-04,04:49:00,4,0,1,USA,Lyon,ATM Withdrawal,Credit Card,Desktop,36,799,3.1,8614.05,18.46,139,22,33.9,7.05,0,0,0,0,
TXN0000000555,CUST00011939,2023-05-24,14:15:00,14,0,0,USA,Munich,Utilities,Mobile Payment,Tablet,48,624,4.0,374.28,237.29,164,24,1.3,11.64,0,0,0,0,
TXN0000000556,CUST00166268,2020-07-17,13:51:00,13,0,0,Canada,Los Angeles,Online Shopping,Debit Card,ATM,41,625,1.4,17027.33,8.68,139,23,27.4,19.53,0,1,0,0,
TXN0000000557,CUST00091681,2020-07-19,08:19:00,8,1,0,USA,Sydney,Travel,Bank Transfer,Desktop,32,476,0.6,730.94,1490.98,143,26,82.9,17.29,1,0,0,0,
TXN0000000558,CUST00004001,2023-07-06,18:32:00,18,0,0,France,Los Angeles,Jewelry,Credit Card,Desktop,52,662,1.9,73439.16,794.01,152,14,15.0,10.98,1,0,0,0,
TXN0000000559,CUST00101043,2022-06-25,18:25:00,18,1,0,Canada,Osaka,Travel,Bank Transfer,Desktop,39,744,2.1,7777.08,1119.5,129,20,9.6,8.69,0,0,0,0,
TXN0000000560,CUST00093611,2021-10-10,03:15:00,3,1,1,India,Melbourne,Electronics,Credit Card,Mobile,77,647,1.5,11124.63,1278.7,152,24,22.9,55.62,1,0,0,0,
TXN0000000561,CUST00103692,2022-07-01,21:30:00,21,0,0,USA,Mumbai,Education,Debit Card,Mobile,55,577,9.6,2101.8,22.12,153,22,8.3,1.73,0,0,0,0,
TXN0000000562,CUST00038305,2023-06-26,09:50:00,9,0,0,Japan,Osaka,Travel,Debit Card,Tablet,21,670,11.8,20702.34,974.09,157,20,0.8,3.45,0,0,0,0,
TXN0000000563,CUST00069450,2021-09-07,08:02:00,8,0,0,Brazil,New York,Jewelry,Credit Card,Mobile,53,678,4.3,997.17,120.44,138,25,47.7,19.13,1,0,0,0,
TXN0000000564,CUST00082987,2023-01-04,13:56:00,13,0,0,Germany,Mexico City,Entertainment,Credit Card,ATM,52,672,3.1,9696.99,22.6,161,20,25.6,33.6,0,0,0,0,
TXN0000000565,CUST00151837,2021-03-07,16:03:00,16,1,0,Japan,Lyon,ATM Withdrawal,Credit Card,Mobile,46,576,4.2,131089.45,30.74,127,21,2.3,23.26,0,1,0,0,
TXN0000000566,CUST00108941,2020-04-27,16:18:00,16,0,0,USA,Mumbai,Utilities,Debit Card,Mobile,38,608,1.7,2442.46,82.89,157,22,12.9,0.67,0,0,0,0,
TXN0000000567,CUST00038495,2024-12-30,19:02:00,19,0,0,Brazil,Berlin,Online Shopping,Debit Card,Desktop,47,605,0.1,12001.2,16.18,157,23,52.5,7.15,0,0,0,0,
TXN0000000568,CUST00003374,2020-09-02,18:55:00,18,0,0,Canada,Mexico City,Travel,Credit Card,Tablet,38,598,6.4,5183.29,341.61,125,15,5.6,22.78,0,0,0,0,
TXN0000000569,CUST00143234,2020-12-26,00:17:00,0,1,1,Canada,Osaka,Entertainment,Debit Card,Tablet,38,718,5.0,7445.48,76.05,157,28,12.3,7.38,0,0,0,1,Card Cloning
TXN0000000570,CUST00097533,2024-11-26,03:50:00,3,0,1,India,Mexico City,Education,Debit Card,Mobile,33,545,1.5,2900.6,7.24,156,26,22.6,10.06,0,0,0,0,
TXN0000000571,CUST00092659,2021-07-27,06:51:00,6,0,1,USA,Delhi,Electronics,Debit Card,Mobile,49,652,12.2,10025.3,689.14,134,15,2.0,4.17,0,1,0,0,
TXN0000000572,CUST00123634,2022-12-29,11:41:00,11,0,0,Brazil,Tokyo,Restaurant,Bank Transfer,Mobile,61,745,1.5,11532.82,87.9,135,16,0.8,36.76,0,2,1,0,
TXN0000000573,CUST00100387,2022-09-14,03:04:00,3,0,1,UK,Delhi,Electronics,Credit Card,Mobile,25,692,3.2,2129.66,189.55,163,12,36.9,17.21,0,0,0,0,
TXN0000000574,CUST00027351,2020-08-04,22:02:00,22,0,1,USA,Mumbai,Grocery,Cheque,POS Terminal,46,723,2.1,22525.0,15.8,143,25,11.0,13.13,0,0,0,0,
TXN0000000575,CUST00093009,2020-07-04,21:16:00,21,1,0,USA,Sydney,Online Shopping,Mobile Payment,ATM,49,709,7.5,1210.71,40.24,163,15,2.5,4.05,0,0,0,0,
TXN0000000576,CUST00094298,2023-10-12,21:13:00,21,0,0,Germany,São Paulo,Jewelry,Credit Card,Mobile,29,740,2.4,9638.75,123.96,150,15,12.0,0.01,0,0,0,1,Phishing
TXN0000000577,CUST00025352,2020-12-30,14:18:00,14,0,0,USA,Berlin,Utilities,Credit Card,POS Terminal,34,642,2.8,10939.26,37.42,160,29,1.3,7.36,0,0,0,0,
TXN0000000578,CUST00088669,2021-10-26,19:03:00,19,0,0,India,Toronto,ATM Withdrawal,Mobile Payment,Mobile,30,820,0.8,19277.94,17.94,148,31,5.8,2.47,0,0,0,0,
TXN0000000579,CUST00114586,2024-06-05,11:16:00,11,0,0,Mexico,Lyon,Healthcare,Crypto,Desktop,51,671,2.4,4822.83,11.83,141,21,8.0,1.33,0,1,0,0,
TXN0000000580,CUST00146378,2021-08-14,10:58:00,10,1,0,Germany,Mexico City,Electronics,Debit Card,Mobile,37,483,0.3,25946.36,1590.63,137,13,36.4,3.57,0,0,0,0,
TXN0000000581,CUST00075354,2020-09-29,06:57:00,6,0,1,India,Mumbai,Restaurant,Bank Transfer,Desktop,34,606,0.4,15563.9,20.27,139,15,2.7,10.09,1,2,0,0,
TXN0000000582,CUST00065954,2024-06-20,00:14:00,0,0,1,Germany,London,Healthcare,Credit Card,Mobile,46,667,13.9,1744.02,24.19,144,17,5.9,7.24,0,0,0,0,
TXN0000000583,CUST00057459,2020-02-26,23:10:00,23,0,1,UK,Tokyo,Healthcare,Bank Transfer,Mobile,42,732,5.8,8690.37,291.92,151,15,51.4,39.7,0,1,0,0,
TXN0000000584,CUST00020359,2020-03-03,11:04:00,11,0,0,Mexico,Mumbai,Entertainment,Debit Card,Tablet,23,706,1.2,7857.08,51.22,120,20,20.0,10.05,1,0,0,0,
TXN0000000585,CUST00003268,2023-08-31,11:18:00,11,0,0,India,Guadalajara,Electronics,Credit Card,Desktop,72,689,16.4,11068.71,61.51,148,20,75.5,3.47,0,0,1,0,
TXN0000000586,CUST00082746,2023-03-21,05:35:00,5,0,1,Mexico,Munich,Education,Credit Card,ATM,62,813,7.6,7874.49,47.81,142,28,6.0,2.51,0,2,0,0,
TXN0000000587,CUST00089589,2023-09-10,05:57:00,5,1,1,Australia,Osaka,Fuel,Debit Card,ATM,37,755,7.2,308.66,37.28,166,18,3.2,7.9,0,0,0,0,
TXN0000000588,CUST00038514,2021-07-06,09:14:00,9,0,0,India,Sydney,Gaming,Bank Transfer,Tablet,18,644,2.6,11343.41,45.92,160,19,2.1,32.97,0,0,1,0,
TXN0000000589,CUST00157165,2024-03-26,08:33:00,8,0,0,Canada,Osaka,Jewelry,Credit Card,Mobile,49,756,21.1,11094.21,77.52,133,16,8.6,23.01,0,0,0,1,Synthetic Identity
TXN0000000590,CUST00011339,2020-04-27,17:02:00,17,0,0,India,Osaka,Fuel,Debit Card,Desktop,26,710,0.5,50729.21,79.29,159,27,9.3,16.11,1,0,0,0,
TXN0000000591,CUST00131485,2024-08-12,03:40:00,3,0,1,Brazil,Toronto,Electronics,Bank Transfer,Mobile,27,670,2.1,18075.0,317.08,141,26,9.1,9.94,1,0,1,0,
TXN0000000592,CUST00007544,2023-02-27,14:34:00,14,0,0,USA,Munich,Utilities,Credit Card,Mobile,33,828,20.2,121072.22,74.12,152,18,17.0,1.92,1,0,0,0,
TXN0000000593,CUST00105892,2020-05-31,22:18:00,22,1,1,Australia,São Paulo,Electronics,Credit Card,ATM,37,604,3.8,4461.1,498.96,163,12,14.4,11.55,0,1,0,0,
TXN0000000594,CUST00164569,2020-02-05,04:50:00,4,0,1,USA,Delhi,Electronics,Crypto,Mobile,34,536,1.5,881.17,326.27,135,17,8.6,3.36,0,0,0,0,
TXN0000000595,CUST00060693,2023-04-10,07:59:00,7,0,0,USA,Melbourne,Gaming,Mobile Payment,POS Terminal,18,729,3.0,1698.94,23.94,157,18,26.7,3.22,1,0,1,0,
TXN0000000596,CUST00044426,2022-02-09,17:15:00,17,0,0,USA,Munich,Education,Bank Transfer,ATM,45,607,0.4,10981.33,131.23,147,10,25.7,16.66,0,0,0,0,
TXN0000000597,CUST00038757,2020-09-28,09:23:00,9,0,0,France,New York,Utilities,Debit Card,ATM,43,777,10.9,11642.85,11.95,142,16,12.5,2.89,0,0,0,0,
TXN0000000598,CUST00018889,2021-04-13,19:43:00,19,0,0,India,Rio,Online Shopping,Bank Transfer,Mobile,52,682,2.3,3039.92,2.9,157,30,23.1,2.26,0,2,0,0,
TXN0000000599,CUST00166808,2020-07-29,20:30:00,20,0,0,USA,Paris,Online Shopping,Bank Transfer,Mobile,32,630,14.0,43199.0,34.15,136,25,5.9,20.72,0,0,0,0,
TXN0000000600,CUST00047296,2021-02-28,01:43:00,1,1,1,Brazil,Osaka,Online Shopping,Debit Card,Mobile,52,600,18.9,48929.25,26.03,169,24,25.7,7.48,1,0,0,0,
TXN0000000601,CUST00114353,2024-09-22,03:24:00,3,1,1,UK,London,Grocery,Mobile Payment,Desktop,18,752,5.3,32738.51,46.13,154,19,2.8,19.19,0,0,0,0,
TXN0000000602,CUST00083043,2024-11-19,20:01:00,20,0,0,USA,Toronto,Clothing,Debit Card,Mobile,39,652,0.5,2140.42,135.63,134,27,5.9,10.46,1,1,0,0,
TXN0000000603,CUST00086000,2020-11-24,16:19:00,16,0,0,Brazil,Guadalajara,Fuel,Credit Card,Mobile,30,726,2.3,20195.91,24.29,157,18,8.8,19.1,0,0,0,0,
TXN0000000604,CUST00017956,2023-10-21,09:30:00,9,1,0,USA,Vancouver,Travel,Debit Card,ATM,22,658,1.4,43672.27,2634.02,167,29,46.0,12.05,0,0,0,0,
TXN0000000605,CUST00037842,2021-12-21,06:27:00,6,0,1,USA,Osaka,Restaurant,Bank Transfer,Mobile,31,606,6.9,16109.05,180.86,152,19,4.7,3.81,0,1,0,0,
TXN0000000606,CUST00070641,2020-09-25,07:59:00,7,0,0,UK,Los Angeles,Education,Debit Card,ATM,18,707,10.7,33416.06,10.68,152,26,12.1,0.11,1,0,0,0,
TXN0000000607,CUST00196583,2023-11-18,08:56:00,8,1,0,Japan,Los Angeles,Gaming,Credit Card,Mobile,74,637,9.7,3146.86,57.36,144,20,3.3,16.92,0,0,0,0,
TXN0000000608,CUST00165984,2023-11-03,12:25:00,12,0,0,Germany,Los Angeles,Restaurant,Debit Card,Mobile,49,779,6.8,36745.64,81.82,126,12,12.7,15.77,0,0,0,0,
TXN0000000609,CUST00190104,2020-12-02,01:53:00,1,0,1,Mexico,Paris,Utilities,Mobile Payment,Mobile,29,785,1.6,19367.64,55.17,131,20,16.7,11.2,1,0,0,0,
TXN0000000610,CUST00138430,2020-05-05,17:29:00,17,0,0,Australia,Guadalajara,Utilities,Debit Card,ATM,67,764,2.6,33123.5,313.33,141,19,19.6,5.42,0,0,0,0,
TXN0000000611,CUST00163552,2023-11-16,16:19:00,16,0,0,Brazil,Lyon,Restaurant,Bank Transfer,Mobile,59,776,6.4,4862.34,15.44,154,18,14.2,21.6,1,0,0,0,
TXN0000000612,CUST00061477,2020-09-06,05:40:00,5,1,1,Brazil,Sydney,Online Shopping,Credit Card,Mobile,34,691,14.7,5902.15,32.97,136,24,7.7,63.81,1,1,0,0,
TXN0000000613,CUST00044812,2022-05-14,23:06:00,23,1,1,India,São Paulo,Entertainment,Debit Card,Mobile,56,850,1.0,12225.56,71.79,128,25,3.1,13.03,0,1,0,0,
TXN0000000614,CUST00167281,2020-11-29,10:08:00,10,1,0,Germany,Vancouver,Education,Mobile Payment,POS Terminal,44,716,2.5,22226.0,288.12,154,21,0.1,23.98,0,1,0,0,
TXN0000000615,CUST00151223,2020-07-04,01:22:00,1,1,1,France,Los Angeles,Restaurant,Credit Card,Mobile,44,631,4.5,8412.93,33.88,137,20,23.4,51.48,0,0,1,1,Account Takeover
TXN0000000616,CUST00071181,2023-06-17,19:42:00,19,1,0,India,Melbourne,Grocery,Crypto,Desktop,25,764,1.5,7254.4,24.01,153,15,3.3,47.66,0,0,0,0,
TXN0000000617,CUST00174359,2023-07-22,08:57:00,8,1,0,Canada,Vancouver,Online Shopping,Credit Card,Mobile,52,732,7.4,8801.46,41.13,163,18,1.7,10.42,0,0,0,0,
TXN0000000618,CUST00112857,2024-11-17,09:33:00,9,1,0,USA,Mumbai,Restaurant,Bank Transfer,Mobile,20,653,5.2,4687.11,34.13,161,21,7.1,6.04,0,0,0,0,
TXN0000000619,CUST00068451,2024-09-15,04:37:00,4,1,1,Canada,Mumbai,Travel,Credit Card,Mobile,25,685,24.8,15924.38,267.2,148,21,34.3,2.42,0,0,0,0,
TXN0000000620,CUST00152425,2020-08-10,14:12:00,14,0,0,India,Mumbai,Utilities,Debit Card,Tablet,32,670,0.2,9392.75,73.15,162,14,21.7,4.44,1,0,0,0,
TXN0000000621,CUST00186142,2022-10-17,04:13:00,4,0,1,USA,Guadalajara,Healthcare,Debit Card,Desktop,50,635,12.7,53657.31,61.58,152,18,1.9,2.89,0,0,0,0,
TXN0000000622,CUST00111889,2023-04-30,15:10:00,15,1,0,India,Mexico City,Grocery,Credit Card,Desktop,40,722,2.2,15246.33,77.51,164,15,1.2,10.7,0,0,0,0,
TXN0000000623,CUST00110449,2024-07-08,11:51:00,11,0,0,USA,Tokyo,Grocery,Debit Card,Desktop,23,764,0.4,78770.63,42.25,126,16,36.6,25.67,0,0,0,0,
TXN0000000624,CUST00014398,2023-12-28,11:33:00,11,0,0,USA,Los Angeles,Education,Mobile Payment,Mobile,55,535,0.4,5391.67,109.31,141,19,5.3,27.59,0,0,0,0,
TXN0000000625,CUST00172628,2021-07-28,03:19:00,3,0,1,Mexico,Toronto,Education,Credit Card,Desktop,47,630,3.5,31177.21,20.96,150,20,1.3,18.89,0,0,0,0,
TXN0000000626,CUST00178032,2023-09-03,23:09:00,23,1,1,India,Rio,Travel,Debit Card,ATM,36,662,2.3,1095.71,576.5,141,25,13.4,21.82,0,0,0,0,
TXN0000000627,CUST00131801,2023-12-05,11:45:00,11,0,0,France,Manchester,Healthcare,Mobile Payment,Desktop,43,800,4.7,17165.08,234.55,146,25,28.5,1.06,1,0,0,0,
TXN0000000628,CUST00181590,2023-10-03,00:30:00,0,0,1,USA,Lyon,Fuel,Credit Card,Desktop,33,747,5.0,3492.56,185.09,142,24,20.6,15.35,1,1,0,0,
TXN0000000629,CUST00119181,2021-04-14,02:44:00,2,0,1,Brazil,Tokyo,Crypto Exchange,Debit Card,Mobile,37,489,2.2,26947.3,33.42,126,19,15.4,0.99,0,0,0,0,
TXN0000000630,CUST00066235,2023-12-15,08:55:00,8,0,0,USA,Vancouver,Education,Debit Card,Desktop,24,683,1.5,12950.77,34.16,150,19,2.6,1.99,0,5,0,0,
TXN0000000631,CUST00039955,2022-11-23,04:43:00,4,0,1,UK,Guadalajara,Online Shopping,Crypto,ATM,43,635,1.3,8292.47,16.45,156,21,10.6,16.09,0,0,1,0,
TXN0000000632,CUST00178353,2022-09-06,14:40:00,14,0,0,Australia,Berlin,Clothing,Credit Card,POS Terminal,59,597,0.9,12608.65,16.14,151,14,19.7,18.2,0,0,0,0,
TXN0000000633,CUST00079460,2024-06-03,16:44:00,16,0,0,Brazil,Paris,ATM Withdrawal,Mobile Payment,Tablet,41,593,2.2,5037.08,36.37,136,20,1.9,0.11,0,0,0,0,
TXN0000000634,CUST00147852,2024-01-04,02:13:00,2,0,1,India,Tokyo,Jewelry,Bank Transfer,Mobile,36,686,2.5,6092.42,405.53,139,10,8.0,9.32,1,0,0,1,Friendly Fraud
TXN0000000635,CUST00195005,2022-01-10,22:46:00,22,0,1,France,São Paulo,Utilities,Mobile Payment,POS Terminal,30,659,6.9,5692.83,68.65,154,21,1.4,22.71,0,0,0,0,
TXN0000000636,CUST00155539,2022-12-17,10:31:00,10,1,0,India,Paris,Utilities,Debit Card,ATM,46,786,0.6,4194.17,285.46,137,19,80.8,0.64,0,0,1,0,
TXN0000000637,CUST00168012,2022-07-19,02:39:00,2,0,1,USA,Sydney,Utilities,Bank Transfer,Tablet,41,674,2.5,10117.05,256.44,168,23,38.1,10.43,0,1,0,0,
TXN0000000638,CUST00166343,2020-05-12,18:09:00,18,0,0,Germany,Guadalajara,Education,Mobile Payment,Desktop,21,554,3.8,1162.68,14.18,126,19,5.8,0.52,0,0,0,0,
TXN0000000639,CUST00059164,2023-04-11,05:56:00,5,0,1,UK,Manchester,Restaurant,Credit Card,Mobile,42,602,4.2,1569.69,77.29,159,23,33.7,0.44,0,0,0,0,
TXN0000000640,CUST00051935,2022-04-18,12:57:00,12,0,0,USA,Rio,Crypto Exchange,Debit Card,ATM,18,781,9.5,7935.42,14.96,149,27,28.3,7.5,1,0,0,0,
TXN0000000641,CUST00195968,2022-12-04,01:22:00,1,1,1,Brazil,Rio,Restaurant,Bank Transfer,Mobile,61,744,12.5,16957.67,12.45,164,17,31.0,14.72,0,1,1,0,
TXN0000000642,CUST00163380,2023-01-06,15:12:00,15,0,0,Brazil,Vancouver,Crypto Exchange,Credit Card,Tablet,34,695,2.9,5999.8,24.59,172,20,9.6,2.66,0,0,0,0,
TXN0000000643,CUST00054099,2023-09-15,08:16:00,8,0,0,Mexico,Mexico City,Crypto Exchange,Mobile Payment,POS Terminal,52,675,1.1,4336.5,125.64,162,17,11.1,1.07,1,0,1,0,
TXN0000000644,CUST00191994,2023-07-13,21:10:00,21,0,0,India,Paris,Jewelry,Credit Card,Mobile,43,642,13.4,1137.46,2109.96,137,18,20.7,11.36,0,0,0,0,
TXN0000000645,CUST00005487,2024-03-27,06:33:00,6,0,1,Germany,Manchester,Travel,Debit Card,Desktop,49,751,1.2,12925.67,2904.44,159,17,23.1,9.95,0,2,0,0,
TXN0000000646,CUST00139408,2021-07-01,19:21:00,19,0,0,Brazil,New York,Online Shopping,Bank Transfer,Mobile,18,562,1.1,6630.26,45.75,167,24,16.2,3.17,0,0,0,0,
TXN0000000647,CUST00086901,2023-04-13,09:42:00,9,0,0,USA,Toronto,Education,Cheque,Mobile,40,621,9.7,9712.31,47.74,148,21,12.7,20.68,0,0,0,0,
TXN0000000648,CUST00126021,2023-02-17,03:44:00,3,0,1,UK,Toronto,Grocery,Mobile Payment,Tablet,51,635,8.5,1625.01,19.79,138,19,41.4,19.66,0,1,0,0,
TXN0000000649,CUST00102796,2024-03-11,14:36:00,14,0,0,Mexico,Delhi,Healthcare,Credit Card,Tablet,60,821,12.0,15377.03,118.21,142,21,13.3,4.62,0,0,0,0,
TXN0000000650,CUST00142203,2022-08-30,19:39:00,19,0,0,USA,Los Angeles,Fuel,Bank Transfer,Desktop,33,627,16.0,9664.17,15.81,143,20,20.7,0.27,1,0,0,1,Phishing
TXN0000000651,CUST00087509,2021-08-14,21:01:00,21,1,0,Australia,Rio,Jewelry,Credit Card,Desktop,61,549,0.5,23014.26,1715.77,120,20,19.7,6.46,0,0,0,0,
TXN0000000652,CUST00118325,2021-03-04,06:09:00,6,0,1,India,Osaka,ATM Withdrawal,Credit Card,Desktop,50,657,3.7,5301.87,12.89,143,23,7.4,5.67,0,0,0,0,
TXN0000000653,CUST00060567,2020-12-11,17:28:00,17,0,0,India,Guadalajara,Crypto Exchange,Debit Card,Mobile,23,780,0.9,3566.82,16.95,169,28,31.6,25.74,0,0,0,0,
TXN0000000654,CUST00197776,2024-05-11,22:44:00,22,1,1,USA,Delhi,Clothing,Debit Card,Mobile,51,724,2.3,1434.87,16.92,146,25,5.0,9.23,1,0,0,0,
TXN0000000655,CUST00027193,2021-11-25,08:34:00,8,0,0,USA,Mumbai,Gaming,Bank Transfer,Desktop,19,682,3.5,7225.25,44.11,180,20,4.0,5.93,0,0,0,0,
TXN0000000656,CUST00001063,2022-05-21,01:39:00,1,1,1,Canada,Vancouver,Crypto Exchange,Credit Card,POS Terminal,47,589,2.6,10959.31,114.48,150,15,22.8,5.73,0,0,0,1,Phishing
TXN0000000657,CUST00084077,2022-12-24,02:42:00,2,1,1,Canada,New York,Utilities,Mobile Payment,Mobile,18,708,1.5,6139.26,140.21,151,24,36.7,0.65,0,0,0,0,
TXN0000000658,CUST00089781,2022-09-03,01:35:00,1,1,1,Australia,Toronto,Fuel,Credit Card,Desktop,40,643,2.8,37031.21,34.08,140,27,34.8,5.31,0,0,0,0,
TXN0000000659,CUST00152618,2023-09-12,00:58:00,0,0,1,USA,Melbourne,Gaming,Credit Card,Mobile,34,642,3.1,15224.25,7.89,135,18,24.3,0.16,0,0,0,0,
TXN0000000660,CUST00021690,2023-03-06,01:01:00,1,0,1,India,Lyon,Crypto Exchange,Debit Card,Mobile,47,656,7.4,11061.96,585.77,158,22,11.6,14.33,0,2,0,0,
TXN0000000661,CUST00011175,2022-12-23,06:56:00,6,0,1,USA,Mumbai,Gaming,Credit Card,Mobile,56,775,1.3,16999.62,111.02,135,19,36.1,12.05,0,1,0,0,
TXN0000000662,CUST00088462,2024-09-13,05:24:00,5,0,1,UK,Vancouver,Fuel,Mobile Payment,Mobile,50,725,4.9,8047.96,166.42,177,25,16.1,7.99,0,0,0,0,
TXN0000000663,CUST00126175,2021-04-29,11:53:00,11,0,0,France,Los Angeles,Grocery,Bank Transfer,ATM,50,766,5.1,5936.9,210.89,140,17,46.5,10.81,1,0,0,0,
TXN0000000664,CUST00103034,2022-11-21,23:46:00,23,0,1,USA,Paris,Jewelry,Bank Transfer,Mobile,45,694,1.4,42148.5,390.23,123,20,45.9,8.07,0,1,0,0,
TXN0000000665,CUST00009349,2024-05-21,00:46:00,0,0,1,USA,Vancouver,Education,Debit Card,Mobile,47,537,13.0,4082.99,19.71,124,17,34.9,6.98,0,0,0,0,
TXN0000000666,CUST00154787,2022-10-26,07:07:00,7,0,0,Canada,Osaka,Crypto Exchange,Credit Card,Desktop,53,790,7.7,6639.9,83.3,159,27,22.6,11.48,0,0,0,0,
TXN0000000667,CUST00038103,2020-06-11,15:50:00,15,0,0,India,Osaka,Online Shopping,Credit Card,Mobile,18,552,0.1,6300.08,13.27,140,20,4.5,8.08,0,0,0,0,
TXN0000000668,CUST00074461,2024-11-12,05:53:00,5,0,1,USA,Lyon,Fuel,Crypto,Mobile,40,588,0.9,1986.77,29.78,153,16,14.5,0.83,0,0,0,0,
TXN0000000669,CUST00102635,2022-12-04,01:47:00,1,1,1,UK,Rio,Restaurant,Credit Card,Desktop,49,710,3.4,9473.58,122.9,153,18,8.5,18.88,0,0,0,0,
TXN0000000670,CUST00089931,2020-11-21,17:24:00,17,1,0,UK,Lyon,Online Shopping,Debit Card,Mobile,57,711,2.3,8636.97,65.45,140,17,23.3,1.55,0,1,0,0,
TXN0000000671,CUST00006802,2020-07-06,03:38:00,3,0,1,USA,São Paulo,Electronics,Debit Card,POS Terminal,43,616,4.1,54688.98,79.58,147,26,21.3,4.0,0,0,0,0,
TXN0000000672,CUST00103151,2021-11-23,04:11:00,4,0,1,UK,Vancouver,Grocery,Credit Card,Mobile,29,605,6.6,6172.02,68.55,155,19,33.1,76.7,1,0,1,0,
TXN0000000673,CUST00179209,2021-11-16,09:09:00,9,0,0,Canada,London,Electronics,Debit Card,Tablet,47,625,30.0,16225.58,570.46,144,20,42.4,5.94,0,0,0,0,
TXN0000000674,CUST00154698,2020-12-21,06:14:00,6,0,1,Germany,London,Online Shopping,Debit Card,Mobile,44,648,2.1,4635.59,122.09,125,19,15.3,9.44,0,1,0,0,
TXN0000000675,CUST00175334,2022-06-15,18:26:00,18,0,0,Australia,Munich,Restaurant,Credit Card,Mobile,45,616,3.8,37713.81,22.33,175,25,11.6,6.13,0,0,0,0,
TXN0000000676,CUST00001543,2021-03-06,20:19:00,20,1,0,UK,Lyon,Fuel,Bank Transfer,Mobile,54,605,3.8,2554.66,128.99,152,17,0.9,17.61,1,1,0,0,
